ticket_number,article,quantity,unit_price,timestamp
288313,BRIOCHE,1,6,27/09/22 18:03
288313,CEREAL BAGUETTE,3,1.35,27/09/22 18:03
288313,GD FAR BRETON,1,7.5,27/09/22 18:03
288313,TRADITIONAL BAGUETTE,1,1.3,27/09/22 18:03
288314,CAMPAGNE,1,2,27/09/22 18:04
288315,BOULE 400G,1,1.7,27/09/22 18:05
288315,COUPE,1,0.15,27/09/22 18:05
288316,COUPE,1,0.15,27/09/22 18:10
288316,CEREAL BAGUETTE,2,1.35,27/09/22 18:10
288316,MOISSON,1,2.2,27/09/22 18:10
288317,BOULE 200G,1,1.2,27/09/22 18:16
288317,COUPE,1,0.15,27/09/22 18:16
288318,SEIGLE,1,2,27/09/22 18:16
288318,QUIM BREAD,1,1.2,27/09/22 18:16
288318,CEREAL BAGUETTE,1,1.35,27/09/22 18:16
288319,CEREAL BAGUETTE,1,1.35,27/09/22 18:17
288320,CEREAL BAGUETTE,1,1.35,27/09/22 18:24
288320,CROISSANT AMANDES,1,1.6,27/09/22 18:24
288321,PAIN BANETTE,1,1.6,27/09/22 18:40
288322,PLAT 8.30E,1,8.3,27/09/22 18:42
288322,PLAT 7.60E,1,7.6,27/09/22 18:42
288323,DEMI BAGUETTE,1,0.5,27/09/22 18:45
288324,BAGUETTE,1,1,27/09/22 18:45
288326,BAGUETTE,1,1,28/09/22 7:49
288327,TRADITIONAL BAGUETTE,2,1.3,28/09/22 7:51
288328,BAGUETTE,1,1,28/09/22 7:52
288329,TRADITIONAL BAGUETTE,1,1.3,28/09/22 7:57
288329,COOKIE,3,1.15,28/09/22 7:57
288329,CROISSANT,1,1.2,28/09/22 7:57
288330,BANETTE,1,1.15,28/09/22 7:59
288331,BAGUETTE,2,1,28/09/22 8:08
288331,PAIN,3,1.3,28/09/22 8:08
288332,TRADITIONAL BAGUETTE,3,1.3,28/09/22 8:16
288333,BAGUETTE,1,1,28/09/22 8:17
288333,PAIN AU CHOCOLAT,1,1.3,28/09/22 8:17
288334,TRADITIONAL BAGUETTE,2,1.3,28/09/22 8:17
288335,CROISSANT,1,1.2,28/09/22 8:24
288335,BANETTINE,1,0.7,28/09/22 8:24
288335,PAIN AUX RAISINS,1,1.6,28/09/22 8:24
288336,BRIOCHE,1,6,28/09/22 8:26
288336,TRADITIONAL BAGUETTE,1,1.3,28/09/22 8:26
288337,BOULE 200G,1,1.2,28/09/22 8:27
288338,FICELLE,1,0.7,28/09/22 8:28
288339,SPECIAL BREAD,1,2.6,28/09/22 8:39
288339,CROISSANT,1,1.2,28/09/22 8:39
288339,COUPE,1,0.15,28/09/22 8:39
288339,BAGUETTE,1,1,28/09/22 8:39
288339,PAIN AU CHOCOLAT,3,1.3,28/09/22 8:39
288340,BAGUETTE,1,1,28/09/22 8:40
288341,TRADITIONAL BAGUETTE,1,1.3,28/09/22 8:42
288342,BAGUETTE,1,1,28/09/22 8:48
288343,BANETTE,2,1.15,28/09/22 8:50
288344,CHAUSSON AUX POMMES,1,1.6,28/09/22 8:53
288344,TRADITIONAL BAGUETTE,1,1.3,28/09/22 8:53
288345,BANETTE,1,1.15,28/09/22 8:56
288345,PAIN BANETTE,1,1.6,28/09/22 8:56
288346,BANETTINE,1,0.7,28/09/22 8:58
288346,COMPLET,1,1.9,28/09/22 8:58
288347,TRADITIONAL BAGUETTE,1,1.3,28/09/22 9:06
288348,TRADITIONAL BAGUETTE,3,1.3,28/09/22 9:11
288349,BANETTE,1,1.15,28/09/22 9:12
288350,PAIN AU CHOCOLAT,1,1.3,28/09/22 9:12
288350,CROISSANT,1,1.2,28/09/22 9:12
288351,ECLAIR,1,2.2,28/09/22 9:21
288351,QUIM BREAD,1,1.2,28/09/22 9:21
288351,TRADITIONAL BAGUETTE,2,1.3,28/09/22 9:21
288351,CROISSANT,1,1.2,28/09/22 9:21
288352,PAIN,2,1.3,28/09/22 9:22
288353,COUPE,1,0.15,28/09/22 9:29
288353,BOULE 200G,1,1.2,28/09/22 9:29
288354,SAND JB EMMENTAL,2,4,28/09/22 9:35
288355,TRADITIONAL BAGUETTE,1,1.3,28/09/22 9:38
288356,SPECIAL BREAD,2,2.6,28/09/22 9:40
288357,TRADITIONAL BAGUETTE,2,1.3,28/09/22 9:41
288358,SPECIAL BREAD,1,2.6,28/09/22 9:41
288358,DIVERS VIENNOISERIE,1,8,28/09/22 9:41
288359,BANETTE,1,1.15,28/09/22 9:48
288360,BANETTE,1,1.15,28/09/22 9:55
288361,TRADITIONAL BAGUETTE,2,1.3,28/09/22 9:57
288362,BOULE 200G,1,1.2,28/09/22 9:58
288362,COUPE,1,0.15,28/09/22 9:58
288362,BANETTE,1,1.15,28/09/22 9:58
288364,BAGUETTE,1,1,28/09/22 9:59
288365,CAMPAGNE,1,2,28/09/22 10:00
288366,QUIM BREAD,5,1.2,28/09/22 10:01
288367,TRADITIONAL BAGUETTE,1,1.3,28/09/22 10:01
288368,TRADITIONAL BAGUETTE,2,1.3,28/09/22 10:02
288369,TRADITIONAL BAGUETTE,1,1.3,28/09/22 10:06
288370,BANETTE,1,1.15,28/09/22 10:08
288370,CROISSANT,1,1.2,28/09/22 10:08
288370,CAFE OU EAU,1,1,28/09/22 10:08
288371,BANETTE,1,1.15,28/09/22 10:10
288372,BANETTINE,1,0.7,28/09/22 10:15
288372,FLAN,1,2.2,28/09/22 10:15
288372,TARTELETTE,1,2.2,28/09/22 10:15
288372,TRADITIONAL BAGUETTE,1,1.3,28/09/22 10:15
288373,BAGUETTE,1,1,28/09/22 10:16
288374,BAGUETTE,1,1,28/09/22 10:17
288374,COUPE,1,0.15,28/09/22 10:17
288374,BOULE 200G,1,1.2,28/09/22 10:17
288375,CROISSANT,5,1.2,28/09/22 10:18
288375,BANETTE,1,1.15,28/09/22 10:18
288375,PAIN AU CHOCOLAT,5,1.3,28/09/22 10:18
288376,TRADITIONAL BAGUETTE,2,1.3,28/09/22 10:19
288377,TRADITIONAL BAGUETTE,2,1.3,28/09/22 10:20
288378,SPECIAL BREAD,1,2.6,28/09/22 10:24
288378,COUPE,1,0.15,28/09/22 10:24
288379,BAGUETTE,1,1,28/09/22 10:25
288380,BOULE 400G,1,1.7,28/09/22 10:26
288381,COMPLET,1,1.9,28/09/22 10:29
288381,BANETTE,1,1.15,28/09/22 10:29
288381,COUPE,1,0.15,28/09/22 10:29
288382,BOULE 400G,1,1.7,28/09/22 10:31
288382,ECLAIR,2,2.2,28/09/22 10:31
288382,COUPE,1,0.15,28/09/22 10:31
288383,TRADITIONAL BAGUETTE,1,1.3,28/09/22 10:33
288384,COUPE,1,0.15,28/09/22 10:36
288384,BRIOCHE,1,6,28/09/22 10:36
288384,COUPE,1,0.15,28/09/22 10:36
288384,PAIN AU CHOCOLAT,1,1.3,28/09/22 10:36
288384,SPECIAL BREAD,1,2.6,28/09/22 10:36
288384,MOISSON,1,2.2,28/09/22 10:36
288385,BAGUETTE,1,1,28/09/22 10:37
288386,12 MACARON,1,10,28/09/22 10:40
288386,TRADITIONAL BAGUETTE,3,1.3,28/09/22 10:40
288387,BAGUETTE,1,1,28/09/22 10:40
288388,SANDWICH COMPLET,1,5,28/09/22 10:43
288389,BANETTINE,1,0.7,28/09/22 10:44
288389,FICELLE,1,0.7,28/09/22 10:44
288390,TRADITIONAL BAGUETTE,4,1.3,28/09/22 10:44
288391,TRADITIONAL BAGUETTE,1,1.3,28/09/22 10:45
288392,SPECIAL BREAD,1,2.6,28/09/22 10:45
288393,TRADITIONAL BAGUETTE,1,1.3,28/09/22 10:45
288394,TRADITIONAL BAGUETTE,1,1.3,28/09/22 10:48
288395,BAGUETTE,1,1,28/09/22 10:49
288395,BANETTE,1,1.15,28/09/22 10:49
288396,TRADITIONAL BAGUETTE,1,1.3,28/09/22 10:50
288397,GRAND FAR BRETON,1,7.5,28/09/22 10:51
288397,CAMPAGNE,1,2,28/09/22 10:51
288398,TRADITIONAL BAGUETTE,2,1.3,28/09/22 10:52
288399,TRADITIONAL BAGUETTE,1,1.3,28/09/22 10:53
288400,TRADITIONAL BAGUETTE,1,1.3,28/09/22 10:54
288401,TRADITIONAL BAGUETTE,1,1.3,28/09/22 10:56
288402,BAGUETTE,1,1,28/09/22 10:57
288402,CAMPAGNE,1,2,28/09/22 10:57
288402,COUPE,1,0.15,28/09/22 10:57
288403,TRADITIONAL BAGUETTE,1,1.3,28/09/22 10:57
288404,ECLAIR,2,2.2,28/09/22 10:58
288404,CROISSANT,2,1.2,28/09/22 10:58
288405,CROISSANT,2,1.2,28/09/22 11:00
288405,COUPE,1,0.15,28/09/22 11:00
288405,BOULE 200G,1,1.2,28/09/22 11:00
288406,BAGUETTE,1,1,28/09/22 11:01
288406,BANETTE,1,1.15,28/09/22 11:01
288407,BANETTE,1,1.15,28/09/22 11:03
288408,BOULE 200G,1,1.2,28/09/22 11:06
288408,COUPE,1,0.15,28/09/22 11:06
288408,PAIN AU CHOCOLAT,1,1.3,28/09/22 11:06
288409,TRADITIONAL BAGUETTE,1,1.3,28/09/22 11:08
288410,GRAND FAR BRETON,1,7.5,28/09/22 11:09
288410,TRADITIONAL BAGUETTE,2,1.3,28/09/22 11:09
288411,TRADITIONAL BAGUETTE,1,1.3,28/09/22 11:15
288411,CAMPAGNE,1,2,28/09/22 11:15
288411,COUPE,1,0.15,28/09/22 11:15
288411,BAGUETTE,1,1,28/09/22 11:15
288412,TRADITIONAL BAGUETTE,1,1.3,28/09/22 11:16
288413,GRAND FAR BRETON,1,7.5,28/09/22 11:16
288413,TRADITIONAL BAGUETTE,1,1.3,28/09/22 11:16
288414,FORMULE SANDWICH,1,7,28/09/22 11:17
288415,TRADITIONAL BAGUETTE,1,1.3,28/09/22 11:19
288416,SPECIAL BREAD,1,2.6,28/09/22 11:24
288417,TRADITIONAL BAGUETTE,1,1.3,28/09/22 11:27
288417,BANETTINE,1,0.7,28/09/22 11:27
288418,SANDWICH COMPLET,1,5,28/09/22 11:31
288419,CROISSANT,1,1.2,28/09/22 11:33
288419,TRADITIONAL BAGUETTE,1,1.3,28/09/22 11:33
288420,DIVERS BOULANGERIE,1,0.25,28/09/22 11:33
288420,BANETTE,1,1.15,28/09/22 11:33
288421,TRADITIONAL BAGUETTE,1,1.3,28/09/22 11:34
288422,TRADITIONAL BAGUETTE,1,1.3,28/09/22 11:34
288423,CROISSANT AMANDES,1,1.6,28/09/22 11:35
288424,TRADITIONAL BAGUETTE,4,1.3,28/09/22 11:36
288425,TRADITIONAL BAGUETTE,1,1.3,28/09/22 11:36
288426,PALET BRETON,1,1.2,28/09/22 11:37
288426,TRADITIONAL BAGUETTE,1,1.3,28/09/22 11:37
288427,TRADITIONAL BAGUETTE,1,1.3,28/09/22 11:39
288427,DEMI BAGUETTE,1,0.5,28/09/22 11:39
288428,DEMI BAGUETTE,1,0.5,28/09/22 11:40
288428,BANETTE,1,1.15,28/09/22 11:40
288429,PAIN BANETTE,1,1.6,28/09/22 11:43
288429,COUPE,1,0.15,28/09/22 11:43
288429,CAMPAGNE,1,2,28/09/22 11:43
288430,TRADITIONAL BAGUETTE,1,1.3,28/09/22 11:44
288431,BAGUETTE,1,1,28/09/22 11:45
288432,BOISSON 33CL,1,1.5,28/09/22 11:45
288432,SANDWICH COMPLET,1,5,28/09/22 11:45
288433,TRADITIONAL BAGUETTE,2,1.3,28/09/22 11:46
288434,TRADITIONAL BAGUETTE,1,1.3,28/09/22 11:47
288435,TRADITIONAL BAGUETTE,2,1.3,28/09/22 11:48
288436,TRADITIONAL BAGUETTE,1,1.3,28/09/22 11:49
288437,FORMULE SANDWICH,1,7,28/09/22 11:49
288438,BANETTINE,1,0.7,28/09/22 11:50
288439,TRADITIONAL BAGUETTE,1,1.3,28/09/22 11:51
288439,FORMULE SANDWICH,2,7,28/09/22 11:51
288440,CEREAL BAGUETTE,1,1.35,28/09/22 11:52
288440,CROISSANT AMANDES,1,1.6,28/09/22 11:52
288441,TRADITIONAL BAGUETTE,1,1.3,28/09/22 11:55
288442,BOISSON 33CL,1,1.5,28/09/22 11:57
288442,PLAT 7.60E,1,7.6,28/09/22 11:57
288443,DEMI BAGUETTE,1,0.5,28/09/22 11:59
288443,BANETTE,1,1.15,28/09/22 11:59
288444,TRADITIONAL BAGUETTE,2,1.3,28/09/22 12:00
288445,TRADITIONAL BAGUETTE,1,1.3,28/09/22 12:02
288446,BANETTE,1,1.15,28/09/22 12:02
288447,FORMULE SANDWICH,1,7,28/09/22 12:06
288448,TRADITIONAL BAGUETTE,2,1.3,28/09/22 12:06
288449,CHAUSSON AUX POMMES,2,1.6,28/09/22 12:07
288449,BAGUETTE,1,1,28/09/22 12:07
288449,CROISSANT,2,1.2,28/09/22 12:07
288449,PAIN AUX RAISINS,2,1.6,28/09/22 12:07
288450,SAND JB EMMENTAL,1,4,28/09/22 12:08
288450,BOISSON 33CL,1,1.5,28/09/22 12:08
288451,TRADITIONAL BAGUETTE,1,1.3,28/09/22 12:09
288452,PALET BRETON,1,1.2,28/09/22 12:11
288452,SABLE F  P,1,1.6,28/09/22 12:11
288452,BAGUETTE,1,1,28/09/22 12:11
288453,TRADITIONAL BAGUETTE,1,1.3,28/09/22 12:12
288454,TRADITIONAL BAGUETTE,1,1.3,28/09/22 12:12
288454,ECLAIR,1,2.2,28/09/22 12:12
288455,TRADITIONAL BAGUETTE,1,1.3,28/09/22 12:14
288456,BANETTE,2,1.15,28/09/22 12:14
288457,TRADITIONAL BAGUETTE,1,1.3,28/09/22 12:16
288458,TRADITIONAL BAGUETTE,2,1.3,28/09/22 12:17
288459,COMPLET,1,1.9,28/09/22 12:21
288459,TARTELETTE,1,2.2,28/09/22 12:21
288459,COUPE,1,0.15,28/09/22 12:21
288460,TRADITIONAL BAGUETTE,1,1.3,28/09/22 12:25
288461,TRADITIONAL BAGUETTE,2,1.3,28/09/22 12:35
288461,SANDWICH COMPLET,1,5,28/09/22 12:35
288462,SANDWICH COMPLET,2,5,28/09/22 12:35
288463,CROISSANT,2,1.2,28/09/22 12:36
288463,BAGUETTE,1,1,28/09/22 12:36
288463,PAIN AU CHOCOLAT,2,1.3,28/09/22 12:36
288463,MACARON,2,1,28/09/22 12:36
288464,PAIN BANETTE,1,1.6,28/09/22 12:37
288465,TRADITIONAL BAGUETTE,3,1.3,28/09/22 12:37
288466,FORMULE SANDWICH,1,7,28/09/22 12:41
288466,COOKIE,1,1.15,28/09/22 12:41
288467,TARTELETTE,1,2.2,28/09/22 12:47
288467,FORMULE SANDWICH,1,7,28/09/22 12:47
288468,FORMULE SANDWICH,1,7,28/09/22 12:51
288469,FORMULE SANDWICH,1,7,28/09/22 12:52
288470,TRADITIONAL BAGUETTE,2,1.3,28/09/22 12:52
288471,PAIN BANETTE,1,1.6,28/09/22 12:53
288472,TRADITIONAL BAGUETTE,2,1.3,28/09/22 12:53
288473,ECLAIR,1,2.2,28/09/22 12:55
288473,PARIS BREST,1,2.2,28/09/22 12:55
288473,TARTELETTE,1,2.2,28/09/22 12:55
288473,TRADITIONAL BAGUETTE,1,1.3,28/09/22 12:55
288473,FLAN ABRICOT,1,2.3,28/09/22 12:55
288474,SUCETTE,1,0.3,28/09/22 12:58
288474,MILLES FEUILLES,1,2.5,28/09/22 12:58
288476,CEREAL BAGUETTE,1,1.35,28/09/22 16:01
288477,TRADITIONAL BAGUETTE,1,1.3,28/09/22 16:02
288478,ECLAIR,2,2.2,28/09/22 16:14
288478,KOUIGN AMANN,1,2.3,28/09/22 16:14
288479,PAIN BANETTE,1,1.6,28/09/22 16:16
288480,TRADITIONAL BAGUETTE,1,1.3,28/09/22 16:28
288482,PAIN CHOCO AMANDES,1,1.7,28/09/22 16:35
288482,PAIN AU CHOCOLAT,2,1.3,28/09/22 16:35
288482,TRADITIONAL BAGUETTE,1,1.3,28/09/22 16:35
288483,TARTELETTE,2,2.2,28/09/22 16:57
288484,BAGUETTE,1,1,28/09/22 17:02
288485,CEREAL BAGUETTE,1,1.35,28/09/22 17:05
288487,DIVERS BOULANGERIE,1,6,28/09/22 17:10
288488,MOISSON,1,2.2,28/09/22 17:17
288488,COUPE,1,0.15,28/09/22 17:17
288489,TRADITIONAL BAGUETTE,1,1.3,28/09/22 17:29
288491,TRADITIONAL BAGUETTE,1,1.3,28/09/22 17:31
288492,TRADITIONAL BAGUETTE,2,1.3,28/09/22 17:35
288493,PAIN,1,1.3,28/09/22 17:36
288494,MOISSON,2,2.2,28/09/22 17:40
288495,PAIN AU CHOCOLAT,1,1.3,28/09/22 17:40
288496,QUIM BREAD,1,1.2,28/09/22 17:43
288497,SPECIAL BREAD,1,2.6,28/09/22 17:52
288498,TRADITIONAL BAGUETTE,2,1.3,28/09/22 17:53
288499,BOISSON 33CL,1,1.5,28/09/22 18:00
288499,TRADITIONAL BAGUETTE,1,1.3,28/09/22 18:00
288500,TRADITIONAL BAGUETTE,1,1.3,28/09/22 18:03
288501,PAIN BANETTE,1,1.6,28/09/22 18:11
288502,TRADITIONAL BAGUETTE,1,1.3,28/09/22 18:16
288502,SPECIAL BREAD,1,2.6,28/09/22 18:16
288502,TARTELETTE,2,2.2,28/09/22 18:16
288503,DEMI BAGUETTE,1,0.5,28/09/22 18:21
288504,TRADITIONAL BAGUETTE,1,1.3,28/09/22 18:33
288505,TRADITIONAL BAGUETTE,2,1.3,28/09/22 18:37
288506,ECLAIR,2,2.2,28/09/22 18:48
288506,TARTELETTE,2,2.2,28/09/22 18:48
288506,PARIS BREST,2,2.2,28/09/22 18:48
288507,BANETTE,1,1.15,28/09/22 18:49
288508,TRADITIONAL BAGUETTE,1,1.3,28/09/22 18:58
288510,TRADITIONAL BAGUETTE,2,1.3,29/09/22 7:41
288511,PAIN CHOCO AMANDES,2,1.7,29/09/22 7:42
288512,TRADITIONAL BAGUETTE,1,1.3,29/09/22 7:43
288512,CROISSANT,3,1.2,29/09/22 7:43
288513,TRADITIONAL BAGUETTE,1,1.3,29/09/22 7:54
288513,PAIN AU CHOCOLAT,1,1.3,29/09/22 7:54
288514,FICELLE,1,0.7,29/09/22 7:54
288515,CROISSANT AMANDES,1,1.6,29/09/22 7:59
288515,PAIN CHOCO AMANDES,1,1.7,29/09/22 7:59
288516,BANETTE,1,1.15,29/09/22 7:59
288517,CROISSANT,2,1.2,29/09/22 8:02
288517,TRADITIONAL BAGUETTE,1,1.3,29/09/22 8:02
288517,PAIN AU CHOCOLAT,2,1.3,29/09/22 8:02
288518,CROISSANT,3,1.2,29/09/22 8:03
288518,PAIN AU CHOCOLAT,2,1.3,29/09/22 8:03
288519,BRIOCHE,1,6,29/09/22 8:05
288520,BOISSON 33CL,1,1.5,29/09/22 8:07
288521,TRADITIONAL BAGUETTE,3,1.3,29/09/22 8:15
288522,PAIN AU CHOCOLAT,2,1.3,29/09/22 8:16
288522,TRADITIONAL BAGUETTE,6,1.3,29/09/22 8:16
288523,BANETTE,1,1.15,29/09/22 8:16
288524,TRADITIONAL BAGUETTE,2,1.3,29/09/22 8:17
288525,TRADITIONAL BAGUETTE,1,1.3,29/09/22 8:24
288526,PAIN AU CHOCOLAT,2,1.3,29/09/22 8:27
288527,CAMPAGNE,1,2,29/09/22 8:28
288527,COUPE,1,0.15,29/09/22 8:28
288528,BAGUETTE,2,1,29/09/22 8:29
288528,PAIN AU CHOCOLAT,2,1.3,29/09/22 8:29
288529,PAIN AU CHOCOLAT,2,1.3,29/09/22 8:31
288529,TRADITIONAL BAGUETTE,4,1.3,29/09/22 8:31
288529,CROISSANT,2,1.2,29/09/22 8:31
288530,TRADITIONAL BAGUETTE,2,1.3,29/09/22 8:37
288531,TRADITIONAL BAGUETTE,1,1.3,29/09/22 8:40
288532,TRADITIONAL BAGUETTE,1,1.3,29/09/22 8:43
288533,PAIN AU CHOCOLAT,1,1.3,29/09/22 8:43
288533,CROISSANT,1,1.2,29/09/22 8:43
288534,CROISSANT,4,1.2,29/09/22 8:45
288535,PAIN AU CHOCOLAT,2,1.3,29/09/22 8:45
288535,CHAUSSON AUX POMMES,2,1.6,29/09/22 8:45
288536,BAGUETTE,1,1,29/09/22 8:46
288537,BAGUETTE,1,1,29/09/22 8:47
288538,TRADITIONAL BAGUETTE,1,1.3,29/09/22 8:47
288539,BAGUETTE,1,1,29/09/22 8:50
288540,BANETTE,1,1.15,29/09/22 8:52
288541,TRADITIONAL BAGUETTE,4,1.3,29/09/22 8:57
288542,TRADITIONAL BAGUETTE,6,1.3,29/09/22 8:59
288543,BANETTE,2,1.15,29/09/22 8:59
288544,MOISSON,1,2.2,29/09/22 9:01
288544,COUPE,1,0.15,29/09/22 9:01
288544,BANETTINE,1,0.7,29/09/22 9:01
288544,CROISSANT,1,1.2,29/09/22 9:01
288544,COOKIE,2,1.15,29/09/22 9:01
288545,TRADITIONAL BAGUETTE,1,1.3,29/09/22 9:02
288545,CAMPAGNE,1,2,29/09/22 9:02
288545,COUPE,1,0.15,29/09/22 9:02
288546,BANETTE,1,1.15,29/09/22 9:04
288547,SAND JB EMMENTAL,2,4,29/09/22 9:17
288548,TRADITIONAL BAGUETTE,2,1.3,29/09/22 9:17
288549,COUPE,3,0.15,29/09/22 9:19
288549,COMPLET,2,1.9,29/09/22 9:19
288549,BOULE 200G,1,1.2,29/09/22 9:19
288550,TRADITIONAL BAGUETTE,3,1.3,29/09/22 9:21
288551,BANETTE,1,1.15,29/09/22 9:29
288552,BANETTINE,2,0.7,29/09/22 9:31
288552,COUPE,1,0.15,29/09/22 9:31
288552,BAGUETTE,1,1,29/09/22 9:31
288552,BRIOCHE,1,6,29/09/22 9:31
288552,MOISSON,1,2.2,29/09/22 9:31
288552,PAIN AUX RAISINS,4,1.6,29/09/22 9:31
288553,PAIN AU CHOCOLAT,1,1.3,29/09/22 9:32
288554,TRADITIONAL BAGUETTE,2,1.3,29/09/22 9:32
288554,CROISSANT,1,1.2,29/09/22 9:32
288555,SPECIAL BREAD,1,2.6,29/09/22 9:34
288555,COUPE,1,0.15,29/09/22 9:34
288555,PAIN AU CHOCOLAT,1,1.3,29/09/22 9:34
288556,BANETTE,2,1.15,29/09/22 9:35
288557,ECLAIR,2,2.2,29/09/22 9:36
288557,BOULE 200G,1,1.2,29/09/22 9:36
288558,COUPE,1,0.15,29/09/22 9:42
288558,CAMPAGNE,1,2,29/09/22 9:42
288559,BAGUETTE,3,1,29/09/22 9:48
288561,BANETTE,1,1.15,29/09/22 9:49
288562,PAIN AU CHOCOLAT,1,1.3,29/09/22 9:50
288562,MILLES FEUILLES,1,2.5,29/09/22 9:50
288562,TRADITIONAL BAGUETTE,3,1.3,29/09/22 9:50
288563,COUPE,1,0.15,29/09/22 9:52
288563,COMPLET,1,1.9,29/09/22 9:52
288564,TRADITIONAL BAGUETTE,1,1.3,29/09/22 9:54
288565,PAIN BANETTE,1,1.6,29/09/22 9:56
288566,TRADITIONAL BAGUETTE,2,1.3,29/09/22 10:00
288567,TRADITIONAL BAGUETTE,1,1.3,29/09/22 10:09
288568,BANETTE,1,1.15,29/09/22 10:12
288569,TRADITIONAL BAGUETTE,1,1.3,29/09/22 10:13
288570,BAGUETTE,1,1,29/09/22 10:14
288570,CROISSANT,1,1.2,29/09/22 10:14
288570,PAIN AU CHOCOLAT,1,1.3,29/09/22 10:14
288571,BAGUETTE,1,1,29/09/22 10:15
288572,FICELLE,1,0.7,29/09/22 10:17
288572,BANETTINE,1,0.7,29/09/22 10:17
288573,TRADITIONAL BAGUETTE,2,1.3,29/09/22 10:24
288574,TRADITIONAL BAGUETTE,1,1.3,29/09/22 10:25
288575,BOULE POLKA,1,1.8,29/09/22 10:29
288575,COUPE,1,0.15,29/09/22 10:29
288576,BANETTE,1,1.15,29/09/22 10:34
288577,BAGUETTE,1,1,29/09/22 10:35
288578,TRADITIONAL BAGUETTE,1,1.3,29/09/22 10:38
288578,COUPE,1,0.15,29/09/22 10:38
288578,BOULE 200G,1,1.2,29/09/22 10:38
288579,TRADITIONAL BAGUETTE,1,1.3,29/09/22 10:39
288580,BANETTE,1,1.15,29/09/22 10:40
288581,SANDWICH COMPLET,1,5,29/09/22 10:41
288582,SANDWICH COMPLET,4,5,29/09/22 10:47
288582,PAIN BANETTE,1,1.6,29/09/22 10:47
288583,BANETTE,1,1.15,29/09/22 10:48
288584,COUPE,2,0.15,29/09/22 10:50
288584,MOISSON,2,2.2,29/09/22 10:50
288585,COUPE,1,0.15,29/09/22 10:51
288585,CAMPAGNE,1,2,29/09/22 10:51
288586,COUPE,1,0.15,29/09/22 10:52
288586,SPECIAL BREAD,1,2.6,29/09/22 10:52
288587,PLAT 7.60E,2,7.6,29/09/22 10:53
288588,TRADITIONAL BAGUETTE,1,1.3,29/09/22 10:54
288589,TRADITIONAL BAGUETTE,1,1.3,29/09/22 10:54
288590,TRADITIONAL BAGUETTE,1,1.3,29/09/22 10:54
288591,COUPE,1,0.15,29/09/22 10:57
288591,CROISSANT,1,1.2,29/09/22 10:57
288591,BOULE 200G,1,1.2,29/09/22 10:57
288591,PAIN AU CHOCOLAT,1,1.3,29/09/22 10:57
288592,TRADITIONAL BAGUETTE,3,1.3,29/09/22 10:57
288593,BAGUETTE,8,1,29/09/22 11:02
288594,TRADITIONAL BAGUETTE,1,1.3,29/09/22 11:03
288594,COUPE,1,0.15,29/09/22 11:03
288594,BOULE 200G,1,1.2,29/09/22 11:03
288595,BAGUETTE,1,1,29/09/22 11:04
288596,SPECIAL BREAD,1,2.6,29/09/22 11:05
288597,TRADITIONAL BAGUETTE,1,1.3,29/09/22 11:06
288598,TRADITIONAL BAGUETTE,2,1.3,29/09/22 11:11
288599,BANETTINE,1,0.7,29/09/22 11:11
288600,BANETTE,5,1.15,29/09/22 11:12
288600,CROISSANT,2,1.2,29/09/22 11:12
288601,SANDWICH COMPLET,1,5,29/09/22 11:12
288601,BOISSON 33CL,1,1.5,29/09/22 11:12
288602,TRADITIONAL BAGUETTE,2,1.3,29/09/22 11:13
288603,TRADITIONAL BAGUETTE,1,1.3,29/09/22 11:14
288604,PAIN AU CHOCOLAT,3,1.3,29/09/22 11:15
288604,TRADITIONAL BAGUETTE,1,1.3,29/09/22 11:15
288604,CHAUSSON AUX POMMES,1,1.6,29/09/22 11:15
288605,BAGUETTE,1,1,29/09/22 11:15
288606,ECLAIR,3,2.2,29/09/22 11:16
288606,TRADITIONAL BAGUETTE,1,1.3,29/09/22 11:16
288607,TRADITIONAL BAGUETTE,1,1.3,29/09/22 11:16
288608,TRADITIONAL BAGUETTE,1,1.3,29/09/22 11:17
288609,BANETTE,1,1.15,29/09/22 11:18
288610,SPECIAL BREAD,1,2.6,29/09/22 11:19
288611,TRADITIONAL BAGUETTE,1,1.3,29/09/22 11:21
288612,BANETTINE,1,0.7,29/09/22 11:24
288612,CROISSANT,1,1.2,29/09/22 11:24
288612,PAIN CHOCO AMANDES,1,1.7,29/09/22 11:24
288613,TRADITIONAL BAGUETTE,1,1.3,29/09/22 11:25
288614,TRADITIONAL BAGUETTE,1,1.3,29/09/22 11:25
288615,BOULE 200G,1,1.2,29/09/22 11:28
288616,BANETTE,1,1.15,29/09/22 11:28
288617,TRADITIONAL BAGUETTE,1,1.3,29/09/22 11:30
288617,COMPLET,1,1.9,29/09/22 11:30
288617,COUPE,1,0.15,29/09/22 11:30
288618,BANETTE,1,1.15,29/09/22 11:31
288619,SANDWICH COMPLET,1,5,29/09/22 11:32
288620,SANDWICH COMPLET,1,5,29/09/22 11:32
288621,TRADITIONAL BAGUETTE,2,1.3,29/09/22 11:32
288622,TRADITIONAL BAGUETTE,1,1.3,29/09/22 11:32
288623,BAGUETTE,1,1,29/09/22 11:33
288623,ECLAIR,1,2.2,29/09/22 11:33
288624,PLAT 7.60E,2,7.6,29/09/22 11:34
288624,TRADITIONAL BAGUETTE,1,1.3,29/09/22 11:34
